date,premise_code,item_code,price,premise,address,premise_type,state,district
2024-06-14,14811,2,10.7,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-14,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-15,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-15,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-15,14811,2,10.7,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-15,16547,2,7.95,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-16,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-16,14811,2,10.7,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-16,16547,2,7.95,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-18,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-18,14811,2,10.9,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-18,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-19,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-19,14811,2,10.9,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-19,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-20,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-20,14811,2,10.9,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-20,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-21,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-21,14811,2,10.9,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-21,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-22,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-22,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-22,14811,2,10.9,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-22,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-23,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-23,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-23,14811,2,10.9,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-23,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-24,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-24,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-24,14811,2,10.9,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-24,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-25,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-25,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-25,14811,2,11.0,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-25,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-26,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-26,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-26,14811,2,11.0,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-26,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-27,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-27,14811,2,11.0,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-27,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-28,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-28,14811,2,11.0,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-28,16547,2,8.79,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-29,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-29,14811,2,11.0,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-29,16547,2,8.79,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-06-30,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-30,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-06-30,14811,2,11.0,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-06-30,16547,2,8.79,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-02,2573,2,10.0,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-02,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-05-02,16547,2,7.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-03,2573,2,10.0,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-03,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-05-03,14811,2,9.3,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-03,16547,2,7.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-04,2573,2,10.0,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-04,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-05-04,14811,2,9.3,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-04,16547,2,7.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-05,2573,2,10.0,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-05,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-05-05,14811,2,9.3,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-05,16547,2,7.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-06,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-05-06,14811,2,9.3,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-06,16547,2,7.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-07,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-05-07,14811,2,9.3,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-07,16547,2,7.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-08,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-05-08,14811,2,9.3,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-08,16547,2,8.49,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-09,14811,2,9.3,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-09,16547,2,8.49,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-10,2573,2,10.0,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-10,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-05-10,14811,2,9.8,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-10,16547,2,8.49,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-11,2573,2,10.0,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-11,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-05-11,14811,2,9.8,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-11,16547,2,8.49,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-12,2573,2,10.0,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-12,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-05-12,14811,2,9.8,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-12,16547,2,8.49,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-13,2573,2,10.0,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-13,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-13,16547,2,8.49,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-14,2573,2,10.0,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-14,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-14,16547,2,8.49,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-15,2573,2,10.0,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-15,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-15,16547,2,8.49,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-16,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-16,16547,2,8.49,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-17,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-17,16547,2,8.49,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-18,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-18,16547,2,8.49,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-19,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-19,16547,2,8.49,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-20,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-05-20,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-20,16547,2,8.49,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-21,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-21,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-05-21,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-21,16547,2,8.49,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-23,2573,2,10.2,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-23,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-05-23,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-23,16547,2,8.69,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-24,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-05-24,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-24,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-25,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-05-25,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-25,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-26,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-05-26,14811,2,10.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-05-26,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-05-27,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-05-27,14811,2,10.7,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
